nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
The First Lady,Omoni Oboli,['N/A'],N/A,"Reparto, Dirección, Producción",Omoni Nnamdi-Oboli
The First Lady,Alexx Ekubo,['N/A'],N/A,Reparto,N/A
The First Lady,Chinedu Ikedieze,['N/A'],1977,"Reparto, Guion",N/A
The First Lady,Joseph Benjamin,['N/A'],N/A,Reparto,N/A
The First Lady,Yvonne Jegede,['N/A'],N/A,"Reparto, Producción, Dirección",Yvonne Jegede Fawo
The First Lady,Anthony Monjaro,['N/A'],N/A,Reparto,N/A
The First Lady,Taiwo Familoni,['N/A'],N/A,Reparto,N/A
The First Lady,Jude Chukwuka,['N/A'],N/A,Reparto,N/A
La mejor receta,Jonathan Pryce,['N/A'],1947,"Reparto, Producción, Banda sonora",N/A
La mejor receta,Jerome Holder,['N/A'],N/A,"Reparto, Guion",N/A
La mejor receta,Phil Davis,['N/A'],1953,"Reparto, Dirección, Guion",N/A
La mejor receta,Ian Hart,['N/A'],1964,"Reparto, Guion, Equipos adicionales",N/A
La mejor receta,Pauline Collins,['N/A'],1940,"Reparto, Banda sonora",N/A
La mejor receta,Andrew Ellis,['N/A'],1990,"Reparto, Dirección, Producción",N/A
La mejor receta,Malachi Kirby,['N/A'],1989,Reparto,N/A
La mejor receta,Natasha Gordon,['N/A'],N/A,Reparto,N/A
Territory 313 vs 734,Johnathan Brown,['N/A'],N/A,Reparto,N/A
Territory 313 vs 734,Gregory Dockery,['N/A'],N/A,"Reparto, Producción, Guion",N/A
Territory 313 vs 734,Jeanette Drake,['N/A'],N/A,"Reparto, Guion, Producción",N/A
Territory 313 vs 734,Candace Hale,['N/A'],N/A,Reparto,N/A
Territory 313 vs 734,Jaquan,['N/A'],N/A,"Reparto, Equipos adicionales",N/A
Territory 313 vs 734,D'Tonio Lebrian,['N/A'],N/A,"Producción, Dirección, Edición",N/A
Sweet Lorraine,Jeanette Drake,['N/A'],N/A,"Reparto, Guion, Producción",N/A
Sweet Lorraine,Candace Hale,['N/A'],N/A,Reparto,N/A
Sweet Lorraine,Jaquan,['N/A'],N/A,"Reparto, Equipos adicionales",N/A
Sweet Lorraine,D'Tonio Lebrian,['N/A'],N/A,"Producción, Dirección, Edición",N/A
Sweet Lorraine,Kyle Sammy,['N/A'],N/A,Reparto,N/A
Sweet Lorraine,Valentino J. Smith,['N/A'],N/A,Reparto,N/A
Open Marriage,Theophilus Afe,['N/A'],N/A,"Reparto, Guion y continuidad, Sonido",N/A
Open Marriage,Monalisa Chinda,['N/A'],N/A,"Reparto, Producción",N/A
Open Marriage,Frank Dallas,['N/A'],N/A,"Reparto, Producción, Dirección de producción",N/A
Open Marriage,Alexx Ekubo,['N/A'],N/A,Reparto,N/A
Open Marriage,Aaron Garvey,['N/A'],N/A,Reparto,N/A
Open Marriage,Efe Henry,['N/A'],N/A,"Reparto, Dirección de producción",N/A
Open Marriage,Stanley Ikeogu,['N/A'],N/A,"Reparto, Producción, Dirección de producción",N/A
Open Marriage,Jennifer Lamai,['N/A'],N/A,Reparto,N/A
Since it's not late,Nikolay Azarov,['N/A'],1947,Reparto,N/A
Marg Maza Aekala,Irina Brazgovka,['N/A'],1954,Reparto,N/A
Ikogosi,Kunle Adetoba,['N/A'],N/A,"Reparto, Equipos adicionales",N/A
Ikogosi,Didi Ekanem,['N/A'],N/A,Reparto,N/A
Ikogosi,Chelsea Eze,['N/A'],N/A,Reparto,N/A
Ikogosi,Emem Isaac,['N/A'],N/A,Reparto,N/A
Ikogosi,Toka McBaror,['N/A'],N/A,"Dirección, Dirección de fotografía y cámara, Guion",N/A
Ikogosi,Kemi Michaels,['N/A'],N/A,Reparto,N/A
Ikogosi,Ik Ogbonna,['N/A'],N/A,"Reparto, Producción, Guion",N/A
Ikogosi,Lisa Omorodion,['N/A'],N/A,"Reparto, Producción",N/A
Ploque,Farajollah Golsefidi,['N/A'],N/A,Reparto,N/A
The Scarapist,Jeanne Marie Spicuzza,['N/A'],junio,"Reparto, Producción, Guion",N/A
The Scarapist,Katy Colloton,['N/A'],N/A,"Reparto, Producción, Guion",N/A
The Scarapist,R. Michael Gull,['N/A'],N/A,"Reparto, Guion, Producción",N/A
The Scarapist,Kyle Walsh,['N/A'],N/A,Reparto,N/A
The Scarapist,Nathaniel Ross,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
The Scarapist,Bryn Hartnett,['N/A'],N/A,Reparto,N/A
The Scarapist,Guy Hoffman,['N/A'],1954,"Reparto, Composición, Música",N/A
"Love, Guns & Christmas",Yvonne Maverick,['N/A'],N/A,"Reparto, Producción",Yvonne Czerny
"Love, Guns & Christmas",Karl Campbell,['N/A'],N/A,"Reparto, Especialistas, Efectos visuales",N/A
"Love, Guns & Christmas",Brian Skelhorn,['N/A'],N/A,Reparto,N/A
"Love, Guns & Christmas",Mary Bodnar,['N/A'],N/A,"Reparto, Producción",N/A
"Love, Guns & Christmas",Eleonora Barna,['N/A'],N/A,"Reparto, Cámara y electricidad, Dirección de casting",N/A
"Love, Guns & Christmas",Maria Christina Bruno,['N/A'],N/A,Reparto,N/A
"Love, Guns & Christmas",Neno Vojic,['N/A'],N/A,Reparto,N/A
"Love, Guns & Christmas",Yossie Grinshpan,['N/A'],N/A,Reparto,N/A
Collar,Tom Sizemore,['N/A'],1961,"Reparto, Producción, Guion",N/A
Collar,David Wilson,['N/A'],1949,"Reparto, Dirección, Guion",N/A
Collar,Rebecca De Mornay,['N/A'],1959,"Reparto, Producción, Dirección",N/A
Collar,Richard Roundtree,['N/A'],1942,"Reparto, Banda sonora",N/A
Collar,Kether Donohue,['N/A'],1985,"Reparto, Producción, Guion",N/A
Collar,Emily Tremaine Fernandez,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Collar,Jaime Santana,['N/A'],N/A,Reparto,N/A
Collar,Iris Delgado,['N/A'],N/A,"Reparto, Edición, Edición",N/A
La gran apuesta,Ryan Gosling,['N/A'],1980,"Reparto, Producción, Dirección",N/A
La gran apuesta,Rudy Eisenzopf,['N/A'],N/A,"Reparto, Dirección, Edición",N/A
La gran apuesta,Casey Groves,['N/A'],N/A,"Reparto, Guion, Producción",N/A
La gran apuesta,Charlie Talbert,['N/A'],1978,Reparto,N/A
La gran apuesta,Harold Gervais,['N/A'],N/A,"Reparto, Guion",N/A
La gran apuesta,Maria Frangos,['N/A'],N/A,Reparto,N/A
La gran apuesta,Christian Bale,['N/A'],1974,"Reparto, Producción, Edición",N/A
La gran apuesta,Hunter Burke,['N/A'],septiembre,"Reparto, Guion, Producción",N/A
Z for Zachariah,Chiwetel Ejiofor,['N/A'],1977,"Reparto, Dirección, Guion",N/A
Beyond the Farthest Star,Renée O'Connor,['N/A'],1971,"Reparto, Producción, Dirección",N/A
Beyond the Farthest Star,Todd Terry,['N/A'],1966,"Reparto, Producción, Dirección de casting",N/A
Beyond the Farthest Star,Cherami Leigh,['N/A'],1988,"Reparto, Sonido, Producción",N/A
Beyond the Farthest Star,William McNamara,['N/A'],marzo,"Reparto, Producción, Dirección",N/A
Beyond the Farthest Star,Andrew Prine,['N/A'],1936,"Reparto, Guion, Banda sonora",N/A
Beyond the Farthest Star,Barry Corbin,['N/A'],1940,"Reparto, Producción, Equipos adicionales",N/A
Beyond the Farthest Star,Tyler Corie,['N/A'],N/A,"Diseño de producción, Dirección de arte, Reparto",N/A
Beyond the Farthest Star,Shawn Roe,['N/A'],1985,Reparto,N/A
Ten cuidado con lo que deseas,Nick Jonas,['N/A'],1992,"Music Artist, Reparto, Música",N/A
Ten cuidado con lo que deseas,Kiki Harris,['N/A'],N/A,Reparto,N/A
Ten cuidado con lo que deseas,David Sherrill,['N/A'],1959,"Reparto, Guion, Producción",N/A
Ten cuidado con lo que deseas,Graham Rogers,['N/A'],1990,Reparto,N/A
Ten cuidado con lo que deseas,Isabel Lucas,['N/A'],1985,"Reparto, Producción",N/A
Ten cuidado con lo que deseas,Paul Sorvino,['N/A'],1939,"Reparto, Dirección, Producción",N/A
Ten cuidado con lo que deseas,John Driskell Hopkins,['N/A'],N/A,"Reparto, Música, Guion",N/A
Ten cuidado con lo que deseas,Marc Macaulay,['N/A'],1957,"Reparto, Especialistas, Producción",N/A
El secreto de Adaline,Blake Lively,['N/A'],1987,"Reparto, Producción, Dirección",N/A
El secreto de Adaline,Michiel Huisman,['N/A'],1981,"Reparto, Banda sonora",N/A
El secreto de Adaline,Harrison Ford,['N/A'],1942,"Reparto, Guion, Producción",N/A
El secreto de Adaline,Ellen Burstyn,['N/A'],1932,"Reparto, Producción, Dirección",N/A
El secreto de Adaline,Kathy Baker,['N/A'],1950,"Reparto, Producción",N/A
El secreto de Adaline,Amanda Crew,['N/A'],junio,"Reparto, Dirección, Guion",N/A
El secreto de Adaline,Lynda Boyd,['N/A'],enero,"Reparto, Banda sonora, Guion",N/A
El secreto de Adaline,Hugh Ross,['N/A'],N/A,"Edición, Reparto, Edición",Hugh R. Ross
"Freeheld, un amor incondicional",Julianne Moore,['N/A'],1960,"Reparto, Producción, Banda sonora",N/A
"Freeheld, un amor incondicional",Elliot Page,['N/A'],1987,"Reparto, Producción, Guion",N/A
"Freeheld, un amor incondicional",Michael Shannon,['N/A'],1974,"Reparto, Producción, Dirección",N/A
"Freeheld, un amor incondicional",Steve Carell,['N/A'],1962,"Reparto, Producción, Guion",N/A
"Freeheld, un amor incondicional",Luke Grimes,['N/A'],1984,"Reparto, Banda sonora",N/A
"Freeheld, un amor incondicional",Gabriel Luna,['N/A'],1982,"Reparto, Producción",N/A
"Freeheld, un amor incondicional",Anthony DeSando,['N/A'],1965,"Reparto, Banda sonora",N/A
"Freeheld, un amor incondicional",Skipp Sudduth,['N/A'],1956,"Reparto, Dirección",N/A
Solidarios a la fuerza (Bienvenidos pero... no tanto),Karin Viard,['N/A'],1966,"Reparto, Guion, Producción",N/A
Solidarios a la fuerza (Bienvenidos pero... no tanto),Didier Bourdon,['N/A'],1959,"Reparto, Guion, Dirección",N/A
Solidarios a la fuerza (Bienvenidos pero... no tanto),Valérie Bonneton,['N/A'],1970,"Reparto, Dirección, Guion",N/A
Solidarios a la fuerza (Bienvenidos pero... no tanto),Michel Vuillermoz,['N/A'],1962,"Reparto, Guion",N/A
Solidarios a la fuerza (Bienvenidos pero... no tanto),Josiane Balasko,['N/A'],1950,"Reparto, Guion, Dirección",N/A
Solidarios a la fuerza (Bienvenidos pero... no tanto),Patrick Chesnais,['N/A'],1946,"Reparto, Dirección, Guion",N/A
Solidarios a la fuerza (Bienvenidos pero... no tanto),Firmine Richard,['N/A'],1947,"Reparto, Banda sonora",N/A
Solidarios a la fuerza (Bienvenidos pero... no tanto),Michèle Moretti,['N/A'],1940,Reparto,N/A
Cenicienta,Cate Blanchett,['N/A'],1969,"Reparto, Producción, Guion",N/A
Cenicienta,Lily James,['N/A'],1989,"Reparto, Producción, Banda sonora",N/A
Cenicienta,Richard Madden,['N/A'],1986,"Reparto, Producción, Banda sonora",N/A
Cenicienta,Helena Bonham Carter,['N/A'],1966,"Reparto, Dirección, Producción",N/A
Cenicienta,Nonso Anozie,['N/A'],1978,"Reparto, Producción",N/A
Cenicienta,Stellan Skarsgård,['N/A'],junio,"Reparto, Producción, Guion",N/A
Cenicienta,Sophie McShera,['N/A'],1985,"Reparto, Banda sonora",N/A
Cenicienta,Holliday Grainger,['N/A'],1988,Reparto,N/A
El renacido,Leonardo DiCaprio,['N/A'],1974,"Producción, Reparto, Guion",N/A
El renacido,Tom Hardy,['N/A'],1977,"Reparto, Producción, Guion",N/A
El renacido,Domhnall Gleeson,['N/A'],1983,"Reparto, Guion, Dirección",N/A
El renacido,Will Poulter,['N/A'],1993,"Reparto, Guion, Producción",N/A
El renacido,Forrest Goodluck,['N/A'],1998,"Reparto, Dirección, Cámara y electricidad",N/A
El renacido,Paul Anderson,['N/A'],1978,Reparto,N/A
El renacido,Kristoffer Joner,['N/A'],1972,"Reparto, Dirección, Producción",N/A
El renacido,Joshua Burge,['N/A'],N/A,"Reparto, Producción, Banda sonora",N/A
Martyrs,Troian Bellisario,['N/A'],1985,"Reparto, Dirección, Guion",N/A
Martyrs,Bailey Noble,['N/A'],1990,Reparto,N/A
Martyrs,Kate Burton,['N/A'],1957,Reparto,N/A
Martyrs,Caitlin Carmichael,['N/A'],2004,"Reparto, Guion, Producción",N/A
Martyrs,Melissa Tracy,['N/A'],N/A,"Especialistas, Reparto, Producción",N/A
Martyrs,Romy Rosemont,['N/A'],octubre,"Reparto, Guion, Producción",N/A
Martyrs,Toby Huss,['N/A'],1966,"Reparto, Guion, Arte",N/A
Martyrs,Elyse Cole,['N/A'],N/A,Reparto,"1,63 m"
Legs,Diahnna Nicole Baxter,['N/A'],mayo,"Reparto, Guion, Producción",N/A
Legs,Angela Bettis,['N/A'],1973,"Reparto, Producción, Dirección",N/A
Legs,Sean Bridgers,['N/A'],1968,"Reparto, Dirección, Guion",N/A
Legs,Tasha Guevara,['N/A'],N/A,Reparto,N/A
Legs,Jesse Hlubik,['N/A'],marzo,"Reparto, Producción, Dirección",N/A
Legs,Carmen Rojas,['N/A'],N/A,Reparto,N/A
Legs,Nectar Rose,['N/A'],1974,Reparto,N/A
Legs,Tim Rutili,['N/A'],N/A,"Composición, Música, Dirección",T. Rutili
Surviving Me: The Nine Circles of Sophie,Ellana Barksdale,['N/A'],N/A,"Reparto, Banda sonora",N/A
Surviving Me: The Nine Circles of Sophie,Joanna Becker,['N/A'],N/A,"Reparto, Dirección de producción, Especialistas",N/A
Surviving Me: The Nine Circles of Sophie,Matt Cannon,['N/A'],N/A,"Reparto, Equipos adicionales, Casting",N/A
Surviving Me: The Nine Circles of Sophie,Rusty Clauss,['N/A'],N/A,Reparto,N/A
Surviving Me: The Nine Circles of Sophie,Mira Furlan,['N/A'],1955,Reparto,N/A
Surviving Me: The Nine Circles of Sophie,Dennis Hill,['N/A'],N/A,"Reparto, Producción, Guion",N/A
Surviving Me: The Nine Circles of Sophie,Jeanmarie Lally,['N/A'],N/A,Reparto,N/A
Surviving Me: The Nine Circles of Sophie,Fredric Lehne,['N/A'],1959,"Reparto, Dirección, Guion",N/A
Entourage (El séquito),Kevin Connolly,['N/A'],1974,"Reparto, Dirección, Producción",N/A
Entourage (El séquito),Adrian Grenier,['N/A'],1976,"Reparto, Producción, Dirección",N/A
Entourage (El séquito),Kevin Dillon,['N/A'],1965,"Reparto, Producción, Banda sonora",N/A
Entourage (El séquito),Jerry Ferrara,['N/A'],1979,"Reparto, Producción, Guion",N/A
Entourage (El séquito),Jeremy Piven,['N/A'],1965,"Reparto, Producción, Guion",N/A
Entourage (El séquito),Emmanuelle Chriqui,['N/A'],1975,"Reparto, Producción",N/A
Entourage (El séquito),Perrey Reeves,['N/A'],1970,Reparto,N/A
Entourage (El séquito),Rex Lee,['N/A'],1969,"Reparto, Guion, Dirección de casting",N/A
Forgiveness,Richard T. Jones,['N/A'],1972,"Reparto, Producción, Guion",N/A
Forgiveness,Adam Lazarre-White,['N/A'],1969,"Reparto, Guion, Producción",N/A
Forgiveness,Robinne Lee,['N/A'],1974,"Reparto, Producción, Guion",N/A
Forgiveness,Maya Dunbar,['N/A'],1983,"Reparto, Guion, Producción",N/A
Forgiveness,Gabriel Kalomas,['N/A'],N/A,Reparto,N/A
Forgiveness,Inny Clemons,['N/A'],N/A,"Producción, Reparto, Equipos adicionales",N/A
Forgiveness,Kelly Pendygraft,['N/A'],octubre,"Reparto, Producción",N/A
Sin salida,Hector Echavarria,['N/A'],1969,"Reparto, Producción, Guion",N/A
Sin salida,Danny Trejo,['N/A'],1944,"Reparto, Producción, Equipos adicionales",N/A
Sin salida,Estella Warren,['N/A'],1978,Reparto,N/A
Sin salida,Carlotta Elektra Bosch,['N/A'],N/A,Reparto,N/A
Sin salida,Robert Miano,['N/A'],1942,"Reparto, Producción, Guion",N/A
Sin salida,Patrick Kilpatrick,['N/A'],agosto,"Reparto, Producción, Guion",N/A
Sin salida,Christian Rodrigo,['N/A'],N/A,"Reparto, Producción, Dirección",N/A
Sin salida,Amin Joseph,['N/A'],abril,"Reparto, Dirección, Producción",N/A
Bike Against the Wind,Estella Warren,['N/A'],1978,Reparto,N/A
Bike Against the Wind,Carlotta Elektra Bosch,['N/A'],N/A,Reparto,N/A
Bike Against the Wind,Robert Miano,['N/A'],1942,"Reparto, Producción, Guion",N/A
Bike Against the Wind,Patrick Kilpatrick,['N/A'],agosto,"Reparto, Producción, Guion",N/A
Bike Against the Wind,Christian Rodrigo,['N/A'],N/A,"Reparto, Producción, Dirección",N/A
Bike Against the Wind,Amin Joseph,['N/A'],abril,"Reparto, Dirección, Producción",N/A
Territorio Grizzly,James Marsden,['N/A'],1973,"Reparto, Banda sonora",N/A
Territorio Grizzly,Thomas Jane,['N/A'],1969,"Reparto, Producción, Dirección",N/A
Territorio Grizzly,Piper Perabo,['N/A'],1976,"Reparto, Producción, Banda sonora",N/A
Territorio Grizzly,Scott Glenn,['N/A'],1939,"Reparto, Producción, Especialistas",N/A
Territorio Grizzly,Michaela McManus,['N/A'],mayo,Reparto,N/A
Territorio Grizzly,Billy Bob Thornton,['N/A'],1955,"Reparto, Guion, Dirección",N/A
Territorio Grizzly,Adam Beach,['N/A'],1972,"Reparto, Producción, Equipos adicionales",N/A
Territorio Grizzly,Kelly Curran,['N/A'],N/A,Reparto,N/A
Eisenstein en Guanajuato,Elmer Bäck,['N/A'],1981,"Reparto, Guion, Dirección",N/A
Eisenstein en Guanajuato,Luis Alberti,['N/A'],1981,"Reparto, Producción",N/A
Eisenstein en Guanajuato,José Montini,['N/A'],N/A,Reparto,Juan Montini
Eisenstein en Guanajuato,Cristina Velasco Lozano,['N/A'],N/A,Reparto,N/A
Eisenstein en Guanajuato,Rasmus Slätis,['N/A'],N/A,"Reparto, Guion",N/A
Eisenstein en Guanajuato,Jakob Öhrman,['N/A'],N/A,"Reparto, Guion",Jacob Öhrman
Eisenstein en Guanajuato,Sara Juárez,['N/A'],N/A,"Reparto, Dirección de casting",N/A
Eisenstein en Guanajuato,Alaín Vargas,['N/A'],N/A,Reparto,N/A
Todo saldrá bien,James Franco,['N/A'],1978,"Reparto, Producción, Dirección",N/A
Todo saldrá bien,Peter Miller,['N/A'],N/A,Reparto,N/A
Todo saldrá bien,Gilbert Wahiakeron,['N/A'],N/A,Reparto,N/A
Todo saldrá bien,Claude Chamberlain,['N/A'],N/A,Reparto,N/A
Todo saldrá bien,Rachel McAdams,['N/A'],1978,"Reparto, Banda sonora",N/A
Todo saldrá bien,Jack Fulton,['N/A'],N/A,Reparto,N/A
Todo saldrá bien,Charlotte Gainsbourg,['N/A'],1971,"Reparto, Guion, Composición",N/A
Todo saldrá bien,Céline Bonnier,['N/A'],1965,Reparto,N/A
13 minutos para matar a Hitler,Christian Friedel,['N/A'],1979,"Reparto, Banda sonora, Music Artist",N/A
13 minutos para matar a Hitler,Katharina Schüttler,['N/A'],1979,"Reparto, Banda sonora",N/A
13 minutos para matar a Hitler,Burghart Klaußner,['N/A'],1949,"Reparto, Producción, Banda sonora",N/A
13 minutos para matar a Hitler,Johann von Bülow,['N/A'],1972,Reparto,N/A
13 minutos para matar a Hitler,Felix Eitner,['N/A'],1967,Reparto,N/A
13 minutos para matar a Hitler,David Zimmerschied,['N/A'],1983,Reparto,N/A
13 minutos para matar a Hitler,N/A,['N/A'],N/A,N/A,N/A
13 minutos para matar a Hitler,N/A,['N/A'],N/A,N/A,N/A
Messina High,Owen Drake,['N/A'],1986,"Reparto, Producción, Dirección",N/A
Messina High,Kody Corduan,['N/A'],N/A,"Reparto, Guion, Dirección de la segunda unidad o asistencia a dirección",N/A
Messina High,Amanda Bauer,['N/A'],1991,"Reparto, Guion, Dirección",N/A
Messina High,Lola Blanc,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Messina High,Osayande Kokayi,['N/A'],N/A,Reparto,N/A
Messina High,Jason Suhrke,['N/A'],1986,"Dirección de la segunda unidad o asistencia a dirección, Reparto, Equipos adicionales","1,84 m"
Messina High,Steve Sanders,['N/A'],N/A,"Producción, Reparto, Dirección",N/A
Messina High,Ben Blois,['N/A'],N/A,"Reparto, Producción, Cámara y electricidad",N/A
Using,Thomas Anthony Quinn,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Using,Elizabeth Schwarzrock,['N/A'],N/A,Reparto,N/A
Using,Toya Turner,['N/A'],N/A,"Reparto, Equipos adicionales",N/A
Using,Christopher J. Domig,['N/A'],N/A,"Reparto, Composición, Banda sonora",N/A
Using,Marlee Turim,['N/A'],N/A,Reparto,N/A
Using,Brooke Trantor,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Using,Rian Jairell,['N/A'],N/A,Reparto,N/A
Using,Kymberly Harris,['N/A'],N/A,"Dirección, Guion, Reparto",N/A
The Eighth Sin,Mehdi Francois-Ackerman,['N/A'],octubre,"Reparto, Guion, Producción",N/A
The Eighth Sin,Augie Duke,['N/A'],1986,"Reparto, Producción, Dirección",N/A
Cats Dancing on Jupiter,Amanda Righetti,['N/A'],1983,"Reparto, Producción, Equipos adicionales",N/A
Cats Dancing on Jupiter,Nicole Andrews,['N/A'],N/A,Reparto,N/A
Cats Dancing on Jupiter,Jocelyn Saenz,['N/A'],N/A,"Reparto, Producción, Guion",N/A
Cats Dancing on Jupiter,Erica Taylor,['N/A'],N/A,Reparto,N/A
Cats Dancing on Jupiter,Jonathan Bennett,['N/A'],1981,"Reparto, Producción, Dirección",N/A
Cats Dancing on Jupiter,Anneliese van der Pol,['N/A'],1984,"Reparto, Música, Banda sonora",N/A
Cats Dancing on Jupiter,Richard Grieco,['N/A'],1965,"Reparto, Producción, Dirección",N/A
Cats Dancing on Jupiter,Peter Gray Lewis,['N/A'],N/A,Reparto,N/A
Ghost Shark 2: Urban Jaws,Johnny Hall,['N/A'],N/A,"Reparto, Guion, Dirección",N/A
Ghost Shark 2: Urban Jaws,Campbell Cooley,['N/A'],1966,"Reparto, Sonido, Dirección","1,85 m"
Ghost Shark 2: Urban Jaws,Roberto Nascimento,['N/A'],1981,"Producción, Dirección, Reparto","1,73 m"
Ghost Shark 2: Urban Jaws,Kathleen Burns,['N/A'],N/A,"Reparto, Banda sonora",N/A
Ghost Shark 2: Urban Jaws,Steve Austin,['N/A'],N/A,"Reparto, Producción, Guion",N/A
Ghost Shark 2: Urban Jaws,Sarah McMullan,['N/A'],N/A,Reparto,N/A
Ghost Shark 2: Urban Jaws,Ban Abdul,['N/A'],1981,"Reparto, Equipos adicionales",N/A
Ghost Shark 2: Urban Jaws,Leighton Cardno,['N/A'],N/A,"Reparto, Guion, Dirección","1,78 m"
"46, xx",Olivier Bonjour,['N/A'],N/A,Reparto,N/A
"46, xx",Annick Christiaens,['N/A'],abril,"Reparto, Guion, Dirección",Annik Christiaans
"46, xx",Gaelle Gillis,['N/A'],N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Guion",N/A
"46, xx",Yves-Marina Gnahoua,['N/A'],N/A,Reparto,Yves-Marina Ginahoua
"46, xx",François Beukelaers,['N/A'],1938,"Reparto, Dirección, Dirección de la segunda unidad o asistencia a dirección",Francois Beuckelaers
"46, xx",Olivier Bisback,['N/A'],1973,"Especialistas, Reparto",Olivier Bismack
"46, xx",John Flanders,['N/A'],1957,"Reparto, Equipos adicionales, Producción",N/A
"46, xx",Karel Tuytschaever,['N/A'],N/A,"Reparto, Guion, Dirección",N/A
Ztraceni v Mnichove,Martin Mysicka,['N/A'],1970,"Reparto, Banda sonora",N/A
Ztraceni v Mnichove,Tomás Bambusek,['N/A'],1972,Reparto,N/A
Ztraceni v Mnichove,Vladimír Skultéty,['N/A'],1981,"Reparto, Dirección, Guion",Mirek Skultéty
Ztraceni v Mnichove,Stanislas Pierret,['N/A'],N/A,Reparto,N/A
Ztraceni v Mnichove,Marcial Di Fonzo Bo,['N/A'],1968,"Reparto, Dirección, Guion",Martial Di Fonzo Bo
Ztraceni v Mnichove,Jirí Rendl,['N/A'],1982,Reparto,Jirí Reindl
Ztraceni v Mnichove,Prokop Holoubek,['N/A'],1978,"Reparto, Composición, Guion",N/A
Ztraceni v Mnichove,Edita Leva,['N/A'],N/A,"Vestuario, Equipos adicionales, Cámara y electricidad",N/A
Retales de una vida,James Franco,['N/A'],1978,"Reparto, Producción, Dirección",N/A
Retales de una vida,Ed Harris,['N/A'],1950,"Reparto, Producción, Dirección",N/A
Retales de una vida,Amber Heard,['N/A'],1986,"Reparto, Producción, Equipos adicionales",N/A
Retales de una vida,Jim Parrack,['N/A'],1981,"Reparto, Producción, Dirección",N/A
Retales de una vida,Timothée Chalamet,['N/A'],1995,"Reparto, Producción, Banda sonora",N/A
Retales de una vida,Danny Flaherty,['N/A'],N/A,"Reparto, Composición",N/A
Retales de una vida,Christian Slater,['N/A'],1969,"Reparto, Producción, Dirección",N/A
Retales de una vida,Cynthia Nixon,['N/A'],1966,"Reparto, Producción, Dirección",N/A
El secreto de una obsesión,Chiwetel Ejiofor,['N/A'],1977,"Reparto, Dirección, Guion",N/A
El secreto de una obsesión,Nicole Kidman,['N/A'],1967,"Reparto, Producción, Música",N/A
El secreto de una obsesión,Julia Roberts,['N/A'],1967,"Reparto, Producción, Banda sonora",N/A
El secreto de una obsesión,Dean Norris,['N/A'],1963,"Reparto, Producción, Banda sonora",N/A
El secreto de una obsesión,Alfred Molina,['N/A'],1953,"Reparto, Producción, Dirección",N/A
El secreto de una obsesión,Joe Cole,['N/A'],1988,"Reparto, Producción",N/A
El secreto de una obsesión,Michael Kelly,['N/A'],1969,"Reparto, Producción, Banda sonora",N/A
El secreto de una obsesión,Zoe Graham,['N/A'],1994,Reparto,N/A
El principito,Jeff Bridges,['N/A'],1949,"Reparto, Producción, Arte",N/A
El principito,Mackenzie Foy,['N/A'],2000,"Reparto, Banda sonora",N/A
El principito,Rachel McAdams,['N/A'],1978,"Reparto, Banda sonora",N/A
El principito,Marion Cotillard,['N/A'],1975,"Reparto, Producción, Dirección",N/A
El principito,Riley Osborne,['N/A'],N/A,Reparto,N/A
El principito,James Franco,['N/A'],1978,"Reparto, Producción, Dirección",N/A
El principito,Bud Cort,['N/A'],1948,"Reparto, Dirección, Guion",N/A
El principito,Benicio Del Toro,['N/A'],1967,"Reparto, Producción, Dirección",N/A
